Rk,Player,Age,Pos,G,GS,Cmp,Att,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,OnTgt,OnTgt%,PktTime,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Plays,Yds,PassAtt,PassAtt,PassYds,PassYds,RushAtt,RushYds,PassAtt,PassAtt,PassYds,PassYds,Awards
1.0,Kyler Murray,27.0,QB,17,17,372,541,3669,6.8,1883,5.1,3.5,1968,5.3,14,19,1,17,3.3,66,12.7,412,79.1,2.4,155,47,23,100,16.3,42,8.7,63,529,53,126,467,1205,9,62,53,126,467,1205,AP CPoY-10
2.0,Clayton Tune,25.0,QB,6,0,2,2,4,2.0,4,2.0,2.0,4,2.0,0,0,0,0,0.0,0,0.0,2,100.0,1.5,2,0,0,0,0.0,0,,2,-5,1,0,1,0,1,-6,1,0,1,0,
,Team Totals,,,17,17,374,543,3673,6.8,1887,5.0,3.5,1972,5.3,14,19,1,17,3.3,66,12.6,414,79.2,2.0,157,47,23,100,16.3,42,8.7,65,524,54,126,468,1205,10,56,54,126,468,1205,
