Rk,Player,Age,Pos,G,GS,Cmp,Att,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,OnTgt,OnTgt%,PktTime,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Plays,Yds,PassAtt,PassAtt,PassYds,PassYds,RushAtt,RushYds,PassAtt,PassAtt,PassYds,PassYds,Awards
1.0,Bo Nix,24.0,QB,17,17,376,567,4116,7.3,1703,4.5,3.0,2072,5.5,16,18,1,32,5.8,83,15.1,420,76.6,2.5,148,44,34,102,15.9,50,7.2,92,737,80,117,692,718,11,45,80,117,692,718,AP ORoY-3
2.0,Courtland Sutton,29.0,WR,17,13,2,2,19,9.5,19,9.5,9.5,11,5.5,0,0,0,0,0.0,0,0.0,2,100.0,2.4,1,0,0,0,0.0,0,,0,0,0,1,0,2,0,0,0,1,0,2,
3.0,Riley Dixon,31.0,P,17,0,1,1,-5,-5.0,-5,-5.0,-5.0,8,8.0,0,0,0,0,0.0,0,0.0,1,100.0,0.9,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
,Team Totals,,,17,17,379,570,4130,7.2,1717,4.5,3.0,2091,5.5,16,18,1,32,5.8,83,15.1,423,76.8,1.9,150,44,34,102,15.8,50,7.2,92,737,80,118,692,720,11,45,80,118,692,720,
