Rk,Player,Age,Pos,G,GS,Cmp,Att,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,OnTgt,OnTgt%,PktTime,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Plays,Yds,PassAtt,PassAtt,PassYds,PassYds,RushAtt,RushYds,PassAtt,PassAtt,PassYds,PassYds,Awards
1.0,Bryce Young,23.0,QB,14,12,234,384,3298,8.6,1434,6.1,3.7,969,4.1,1,25,0,15,4.2,80,22.3,258,71.9,2.3,136,53,38,120,26.7,37,6.9,41,200,36,70,198,451,2,2,36,70,198,451,
2.0,Andy Dalton,37.0,QB,6,5,106,160,1068,6.7,530,5.0,3.3,459,4.3,5,3,0,9,5.7,21,13.4,117,74.5,2.2,56,10,11,28,16.2,6,6.0,22,130,22,33,130,198,0,0,22,33,130,198,
3.0,Johnny Hekker,34.0,P,17,0,0,2,28,14.0,0,,0.0,0,,0,0,0,0,0.0,1,50.0,0,0.0,1.9,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
4.0,Jalen Coker,23.0,WR,11,4,1,1,16,16.0,16,16.0,16.0,3,3.0,0,0,0,0,0.0,0,0.0,1,100.0,1.5,0,1,0,1,100.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
,Team Totals,,,17,17,341,547,4410,8.1,1980,5.8,3.6,1431,4.2,6,28,0,24,4.6,102,19.7,376,72.4,2.0,193,64,49,149,23.8,43,6.8,63,330,58,103,328,649,2,2,58,103,328,649,
