Rk,Player,Age,Pos,G,GS,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,Awards
1.0,Tank Bigsby,23.0,RB,16,1,168,766,39,295,1.8,471,2.8,14,12.0,
2.0,Travis Etienne,25.0,RB,15,15,150,558,31,283,1.9,275,1.8,3,50.0,
3.0,D'Ernest Johnson,28.0,RB,14,1,32,143,7,79,2.5,64,2.0,0,,
4.0,Mac Jones,26.0,QB,10,7,28,92,12,57,2.0,35,1.3,0,,
5.0,Trevor Lawrence,25.0,QB,10,10,26,119,13,89,3.4,30,1.2,2,13.0,
6.0,Brian Thomas,22.0,WR,17,16,6,48,3,38,6.3,10,1.7,0,,"PB,AP ORoY-4"
7.0,Devin Duvernay,27.0,WR,13,1,4,3,1,-4,-1.0,7,1.8,0,,
,Team Totals,,,17,17,414,1729,106,837,2.0,892,2.2,19,21.8,
