Rk,Player,Age,Pos,G,GS,Cmp,Att,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,OnTgt,OnTgt%,PktTime,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Plays,Yds,PassAtt,PassAtt,PassYds,PassYds,RushAtt,RushYds,PassAtt,PassAtt,PassYds,PassYds,Awards
1.0,Sam Darnold,27.0,QB,17,17,361,545,4561,8.4,2566,7.1,4.7,1753,4.9,10,29,1,19,3.7,77,15.0,400,77.7,2.6,137,52,52,152,24.5,28,7.9,28,218,25,149,185,1474,3,33,25,149,185,1474,"PB,AP MVP-10,AP CPoY-3"
2.0,Nick Mullens,29.0,QB,4,0,2,2,24,12.0,24,12.0,12.0,14,7.0,0,0,0,0,0.0,0,0.0,2,100.0,2.2,0,0,1,1,50.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
3.0,Justin Jefferson,25.0,WR,17,17,1,1,-5,-5.0,-5,-5.0,-5.0,27,27.0,0,0,0,0,0.0,0,0.0,1,100.0,1.5,0,0,0,0,0.0,0,,2,25,1,0,22,0,1,3,1,0,22,0,"PB,AP-1,AP OPoY-7"
,Team Totals,,,17,17,364,548,4580,8.4,2585,7.1,4.7,1794,4.9,10,29,1,19,3.7,77,14.9,403,77.8,2.1,137,52,53,153,24.5,28,7.9,30,243,26,149,207,1474,4,36,26,149,207,1474,
