Rk,Player,Age,Pos,G,GS,Cmp,Att,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,OnTgt,OnTgt%,PktTime,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Plays,Yds,PassAtt,PassAtt,PassYds,PassYds,RushAtt,RushYds,PassAtt,PassAtt,PassYds,PassYds,Awards
1.0,Baker Mayfield,29.0,QB,17,17,407,570,3966,7.0,2061,5.1,3.6,2439,6.0,14,7,1,27,4.8,63,11.2,442,78.6,2.2,175,49,20,109,16.7,44,8.7,49,432,45,117,424,1087,2,8,45,117,424,1087,"PB,AP MVP-11,AP OPoY-11"
2.0,Kyle Trask,26.0,QB,4,0,1,1,-3,-3.0,-3,-3.0,-3.0,8,8.0,0,0,0,0,0.0,0,0.0,1,100.0,1.0,0,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
,Team Totals,,,17,17,408,571,3963,6.9,2058,5.0,3.6,2447,6.0,14,7,1,27,4.8,63,11.2,443,78.7,1.6,175,49,20,109,16.6,44,8.7,49,432,45,117,424,1087,2,8,45,117,424,1087,
