Rk,Player,Age,Pos,G,GS,Cmp,Att,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,OnTgt,OnTgt%,PktTime,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Plays,Yds,PassAtt,PassAtt,PassYds,PassYds,RushAtt,RushYds,PassAtt,PassAtt,PassYds,PassYds,Awards
1.0,Joe Burrow,28.0,QB,17,17,460,652,4603,7.1,2726,5.9,4.2,2192,4.8,10,20,1,30,4.8,73,11.6,507,80.3,2.2,164,38,69,155,21.5,22,9.3,97,838,89,68,819,471,3,19,89,68,819,471,"PB,AP MVP-4,AP OPoY-5,AP CPoY-1"
,Team Totals,,,17,17,460,652,4603,7.1,2726,5.9,4.2,2192,4.8,10,20,1,30,4.8,73,11.6,507,80.3,2.2,164,38,69,155,21.5,22,9.3,97,838,89,68,819,471,3,19,89,68,819,471,
