Rk,Player,Age,Pos,G,GS,Cmp,Att,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,OnTgt,OnTgt%,PktTime,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Plays,Yds,PassAtt,PassAtt,PassYds,PassYds,RushAtt,RushYds,PassAtt,PassAtt,PassYds,PassYds,Awards
1.0,Matthew Stafford,36.0,QB,16,16,340,517,3696,7.1,2036,6.0,3.9,1726,5.1,15,15,1,15,3.0,88,17.6,372,74.3,2.4,144,31,63,122,22.3,3,12.7,19,154,19,151,154,1397,0,0,19,151,154,1397,
2.0,Jimmy Garoppolo,33.0,QB,1,1,27,41,221,5.4,102,3.8,2.5,232,8.6,0,1,0,0,0.0,8,20.0,27,67.5,2.2,13,0,5,8,17.8,1,5.0,7,36,7,16,36,139,0,0,7,16,36,139,
3.0,Tutu Atwell,25.0,WR,17,5,0,1,34,34.0,0,,0.0,0,,0,0,0,0,0.0,0,0.0,1,100.0,3.2,0,0,0,0,0.0,0,,1,0,1,1,0,0,0,0,1,1,0,0,
,Team Totals,,,17,17,367,559,3951,7.1,2138,5.8,3.8,1958,5.3,15,16,1,15,2.8,96,17.7,400,73.8,2.6,157,31,68,130,21.9,4,10.8,27,190,27,168,190,1536,0,0,27,168,190,1536,
