Rk,Player,Age,Pos,G,GS,Cmp,Att,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,OnTgt,OnTgt%,PktTime,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Plays,Yds,PassAtt,PassAtt,PassYds,PassYds,RushAtt,RushYds,PassAtt,PassAtt,PassYds,PassYds,Awards
1.0,Will Levis,25.0,QB,12,12,190,301,2575,8.6,1150,6.1,3.8,941,5.0,4,8,0,19,6.5,55,18.8,217,74.1,2.4,69,15,34,90,24.9,19,7.0,31,283,25,67,258,535,6,25,25,67,258,535,
2.0,Mason Rudolph,29.0,QB,8,5,146,228,1591,7.0,874,6.0,3.8,656,4.5,5,10,3,9,4.2,39,18.1,157,73.0,2.6,38,15,23,49,19.6,11,8.0,16,97,14,42,84,302,2,13,14,42,84,302,
3.0,Tyler Boyd,30.0,WR,16,8,0,1,24,24.0,0,,0.0,0,,0,0,0,0,0.0,1,100.0,0,0.0,1.6,0,0,0,0,0.0,0,,0,0,0,1,0,0,0,0,0,1,0,0,
,Team Totals,,,17,17,336,530,4190,7.9,2024,6.0,3.8,1597,4.8,9,18,3,28,5.5,95,18.7,374,73.5,2.2,107,30,57,139,22.7,30,7.4,47,380,39,110,342,837,8,38,39,110,342,837,
