Rk,Player,Age,Pos,G,GS,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,Awards
1.0,Najee Harris,26.0,RB,17,17,263,1043,50,502,1.9,541,2.1,22,12.0,
2.0,Jaylen Warren,26.0,RB,15,0,120,511,28,279,2.3,232,1.9,10,12.0,
3.0,Justin Fields,25.0,QB,10,6,62,289,19,214,3.5,75,1.2,2,31.0,
4.0,Russell Wilson,36.0,QB,11,11,43,155,16,142,3.3,13,0.3,0,,"PB,AP CPoY-14"
5.0,Cordarrelle Patterson,33.0,RB,13,1,32,135,7,46,1.4,89,2.8,3,10.7,
6.0,Aaron Shampklin,25.0,RB,3,0,6,17,1,8,1.3,9,1.5,0,,
7.0,Jonathan Ward,27.0,RB,4,0,5,22,1,12,2.4,10,2.0,1,5.0,
8.0,George Pickens,23.0,WR,14,12,2,-6,0,-8,-4.0,2,1.0,0,,
,Team Totals,,,17,17,533,2166,122,1195,2.2,971,1.8,38,14.0,
