Rk,Player,Age,Pos,G,GS,Cmp,Att,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,OnTgt,OnTgt%,PktTime,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Plays,Yds,PassAtt,PassAtt,PassYds,PassYds,RushAtt,RushYds,PassAtt,PassAtt,PassYds,PassYds,Awards
1.0,Cooper Rush,31.0,QB,12,8,187,308,2077,6.7,902,4.8,2.9,942,5.0,17,5,1,13,4.3,55,18.2,208,68.9,2.3,68,25,19,57,17.5,4,4.5,35,199,31,41,194,268,3,5,31,41,194,268,
2.0,Dak Prescott,31.0,QB,8,8,185,286,2255,7.9,1039,5.6,3.6,939,5.1,6,5,2,6,2.2,50,17.9,199,71.3,2.3,62,31,28,80,25.6,6,7.5,32,200,29,42,200,312,1,0,29,42,200,312,
3.0,Trey Lance,24.0,QB,4,1,25,41,264,6.4,117,4.7,2.9,149,6.0,2,1,0,1,2.5,6,15.0,29,72.5,2.3,15,8,1,13,27.7,2,4.5,9,59,5,9,42,41,4,17,5,9,42,41,
4.0,Bryan Anger,36.0,P,17,0,1,2,11,5.5,4,4.0,2.0,0,0.0,0,0,0,0,0.0,1,50.0,1,50.0,1.3,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
,Team Totals,,,17,17,398,637,4607,7.2,2062,5.2,3.2,2030,5.1,25,11,3,20,3.2,112,18.0,437,70.1,2.1,146,64,48,150,21.8,12,6.0,76,458,65,92,436,621,8,22,65,92,436,621,
