Rk,Player,Age,Pos,G,GS,Cmp,Att,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,OnTgt,OnTgt%,PktTime,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Plays,Yds,PassAtt,PassAtt,PassYds,PassYds,RushAtt,RushYds,PassAtt,PassAtt,PassYds,PassYds,Awards
1.0,Lamar Jackson,27.0,QB,17,17,316,474,4056,8.6,2087,6.6,4.4,2085,6.6,12,13,5,28,6.1,69,15.1,359,78.7,2.5,162,53,31,107,19.7,45,9.0,95,724,59,104,566,1014,32,158,59,104,566,1014,"PB,AP-1,AP MVP-2,AP OPoY-2"
2.0,Josh Johnson,38.0,QB,6,0,2,3,53,17.7,15,7.5,5.0,2,1.0,0,0,0,0,0.0,0,0.0,3,100.0,2.4,1,1,1,3,75.0,0,,1,0,1,2,0,17,0,0,1,2,0,17,
,Team Totals,,,17,17,318,477,4109,8.6,2102,6.6,4.4,2087,6.6,12,13,5,28,6.1,69,15.0,362,78.9,2.5,163,54,32,110,20.1,45,9.0,96,724,60,106,566,1031,32,158,60,106,566,1031,
