Rk,Player,Age,Pos,G,GS,Cmp,Att,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,OnTgt,OnTgt%,PktTime,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Plays,Yds,PassAtt,PassAtt,PassYds,PassYds,RushAtt,RushYds,PassAtt,PassAtt,PassYds,PassYds,Awards
1.0,Jordan Love,26.0,QB,15,15,268,425,3685,8.7,1735,6.5,4.1,1654,6.2,6,14,0,30,7.3,75,18.2,301,73.2,2.4,142,37,49,100,22.2,12,7.1,48,342,48,89,342,825,0,0,48,89,342,825,
2.0,Malik Willis,25.0,QB,7,2,40,54,414,7.7,276,6.9,5.1,274,6.9,1,1,0,3,5.7,7,13.2,43,81.1,2.3,16,2,2,12,17.4,7,11.3,14,73,9,19,47,188,4,26,9,19,47,188,
,Team Totals,,,17,17,308,479,4099,8.6,2011,6.5,4.2,1928,6.3,7,15,0,33,7.1,82,17.7,344,74.1,2.4,158,39,51,112,21.5,19,8.6,62,415,57,108,389,1013,4,26,57,108,389,1013,
