Rk,Player,Age,Pos,G,GS,Cmp,Att,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,OnTgt,OnTgt%,PktTime,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Plays,Yds,PassAtt,PassAtt,PassYds,PassYds,RushAtt,RushYds,PassAtt,PassAtt,PassYds,PassYds,Awards
1.0,Russell Wilson,36.0,QB,11,11,214,336,2639,7.9,1360,6.4,4.0,1122,5.2,6,25,2,14,4.5,52,16.8,236,76.4,2.4,91,27,45,105,26.9,21,7.0,23,92,19,79,77,694,3,15,19,79,77,694,"PB,AP CPoY-14"
2.0,Justin Fields,25.0,QB,10,6,106,161,1235,7.7,586,5.5,3.6,520,4.9,3,8,1,7,4.6,24,15.8,114,75.0,2.5,48,11,16,43,22.2,17,6.3,14,49,7,44,20,229,7,29,7,44,20,229,
3.0,Kyle Allen,28.0,QB,1,0,1,1,13,13.0,13,13.0,13.0,6,6.0,0,0,0,0,0.0,0,0.0,1,100.0,2.1,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
4.0,Miles Killebrew,31.0,S,17,0,0,1,14,14.0,0,,0.0,0,,0,0,0,1,100.0,0,0.0,1,100.0,0.8,0,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,PB
,Team Totals,,,17,17,321,499,3901,7.8,1959,6.1,3.9,1648,5.1,9,33,3,22,4.8,76,16.4,352,76.0,2.0,140,38,61,148,25.3,38,6.7,37,141,26,123,97,923,10,44,26,123,97,923,
