Rk,Player,Age,Pos,G,GS,Cmp,Att,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,OnTgt,OnTgt%,PktTime,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Plays,Yds,PassAtt,PassAtt,PassYds,PassYds,RushAtt,RushYds,PassAtt,PassAtt,PassYds,PassYds,Awards
1.0,Anthony Richardson,22.0,QB,11,11,126,264,3210,12.2,1038,8.2,3.9,776,6.2,5,12,2,12,4.8,70,28.0,145,58.0,2.4,67,35,30,79,26.4,21,8.8,69,555,49,77,447,708,18,108,49,77,447,708,AP CPoY-25
2.0,Joe Flacco,39.0,QB,8,6,162,248,2183,8.8,1110,6.9,4.5,651,4.0,5,6,0,11,4.5,42,17.4,178,73.6,2.3,61,13,18,49,18.2,3,8.7,51,494,46,64,494,530,0,0,46,64,494,530,
3.0,Adonai Mitchell,22.0,WR,17,7,1,1,-6,-6.0,-6,-6.0,-6.0,30,30.0,0,0,0,0,0.0,0,0.0,1,100.0,1.5,0,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
,Team Totals,,,17,17,289,513,5387,10.5,2142,7.4,4.2,1457,5.0,10,18,2,23,4.7,112,22.7,324,65.7,2.1,128,48,48,128,22.5,24,8.8,120,1049,95,141,941,1238,18,108,95,141,941,1238,
