Rk,Player,Age,Pos,G,GS,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,Awards
1.0,Bijan Robinson,22.0,RB,17,17,304,1456,82,728,2.4,728,2.4,23,13.2,PB
2.0,Tyler Allgeier,24.0,RB,17,0,137,644,43,288,2.1,356,2.6,7,19.6,
3.0,Kirk Cousins,36.0,QB,14,14,23,0,2,-8,-0.3,8,0.3,0,,AP CPoY-13
4.0,Jase McClellan,22.0,RB,2,0,13,32,2,13,1.0,19,1.5,0,,
5.0,Ray-Ray McCloud,28.0,WR,17,13,10,79,3,50,5.0,29,2.9,0,,
6.0,Michael Penix,24.0,QB,5,3,7,11,1,8,1.1,3,0.4,0,,
7.0,Drake London,23.0,WR,17,17,1,-3,0,-3,-3.0,0,0.0,0,,
,Team Totals,,,17,17,495,2219,133,1076,2.2,1143,2.3,30,16.5,
