Rk,Player,Age,Pos,G,GS,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,Awards
1.0,Chase Brown,24.0,RB,16,10,229,990,49,599,2.6,391,1.7,23,10.0,
2.0,Zack Moss,27.0,RB,8,6,74,242,13,166,2.2,76,1.0,4,18.5,
3.0,Joe Burrow,28.0,QB,17,17,42,201,16,166,4.0,35,0.8,0,,"PB,AP MVP-4,AP OPoY-5,AP CPoY-1"
4.0,Khalil Herbert,26.0,RB,8,1,28,114,7,68,2.4,46,1.6,0,,
5.0,Ja'Marr Chase,24.0,WR,17,16,3,32,2,30,10.0,2,0.7,0,,"PB,AP-1,AP MVP-8,AP OPoY-3"
6.0,Jake Browning,28.0,QB,3,0,2,-2,0,-2,-1.0,0,0.0,0,,
7.0,Tanner Hudson,30.0,TE,11,0,1,1,1,0,0.0,1,1.0,0,,
8.0,Drew Sample,28.0,TE,17,15,1,-4,0,-4,-4.0,0,0.0,0,,
,Team Totals,,,17,17,380,1574,88,1023,2.7,551,1.5,27,14.1,
