Rk,Player,Age,Pos,G,GS,Cmp,Att,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,OnTgt,OnTgt%,PktTime,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Plays,Yds,PassAtt,PassAtt,PassYds,PassYds,RushAtt,RushYds,PassAtt,PassAtt,PassYds,PassYds,Awards
1.0,Tua Tagovailoa,26.0,QB,11,11,291,399,2281,5.7,1182,4.1,3.0,1685,5.8,6,6,2,14,3.6,45,11.5,318,81.3,2.1,64,26,11,58,13.6,7,8.1,72,673,69,69,662,505,1,11,69,69,662,505,
2.0,Tyler Huntley,26.0,QB,5,5,86,133,1037,7.8,477,5.5,3.6,352,4.1,3,7,1,8,6.4,20,16.0,101,80.8,2.2,19,9,17,41,25.3,14,7.4,23,117,17,38,100,305,3,17,17,38,100,305,
3.0,Skylar Thompson,27.0,QB,3,1,21,33,230,7.0,102,4.9,3.1,85,4.0,0,1,0,2,6.3,6,18.8,29,90.6,2.3,7,2,6,14,35.0,1,4.0,14,96,13,6,96,37,0,0,13,6,96,37,
4.0,Tim Boyle,30.0,QB,2,0,15,26,174,6.7,65,4.3,2.5,88,5.9,0,1,1,2,8.3,4,16.7,19,79.2,1.9,0,1,3,5,17.2,2,5.0,1,13,1,1,13,0,0,0,1,1,13,0,
,Team Totals,,,17,17,413,591,3722,6.3,1826,4.4,3.1,2210,5.4,9,15,4,26,4.5,75,13.1,467,81.6,2.1,90,38,37,118,17.9,24,7.3,110,899,100,114,871,847,4,28,100,114,871,847,
